2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,goal,target,source,countryCode,seriesCode,seriesName,instrumental,reverse,redundante,sdg
0.021239266288800088,0.01750799355950646,0.020263725353626225,0.020104369466658355,0.01934923712366899,0.01807158484913836,0.015902304398611903,0.015323391171958134,0.013507010781767165,0.015817237727402938,0.015132249699474198,,,9.1,8.2,INEGI,CHH,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.019927681136491085,0.0237857444844841,0.023284798332602174,0.023305403873204303,0.020857293455586262,0.020127789431127918,0.020363471297076347,0.019084601904080026,0.01788476673178894,0.02134405378568346,0.0212785726338678,,,9.1,8.2,INEGI,CHP,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.02449547749042075,0.023587325480924726,0.023377620664506448,0.020626826630940537,0.020714505194850737,0.021183726805813808,0.021358637797209246,0.020035133576339226,0.0174774891542823,0.018997836523562225,0.01801625671214579,,,9.1,8.2,INEGI,CMX,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.012415262382076344,0.011961469118152624,0.01241481154609844,0.012775881328739979,0.010361407486764573,0.0100591579878983,0.010171335949872837,0.0103213301465371,0.00867304470071634,0.010092850594556349,0.010818184498857731,,,9.1,8.2,INEGI,COA,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.04823912056981446,0.04102717565648953,0.036338301843344495,0.04021868774273385,0.03758508525044913,0.03614937882347767,0.03559384485728779,0.031433954414214635,0.036340426661729895,0.034117323139300326,0.034036024302497664,,,9.1,8.2,INEGI,COL,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.014089793866914587,0.013748028529959122,0.014173036669040524,0.014230378353017825,0.013856073422559685,0.012324757038285285,0.012426292911604143,0.011048954934349244,0.011905224957827207,0.012736006542138328,0.012883505496633302,,,9.1,8.2,INEGI,DUR,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.06476623184298537,0.06703093222988325,0.0675018080170134,0.05897986156939631,0.06049646814096722,0.052045328397844336,0.05325617502351853,0.0519556940041756,0.05427339897218973,0.056082560655710566,0.05573577726249472,,,9.1,8.2,INEGI,GRO,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.0209983763969725,0.01949872878991795,0.018348011702803545,0.01843174906853047,0.018046017368944272,0.017151944009664133,0.018150917701475738,0.017881109174199925,0.017617599329614028,0.01799100485373216,0.01846180302402931,,,9.1,8.2,INEGI,GUA,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.01523323396767634,0.014613507681702853,0.012506914799729608,0.010781510686261209,0.011782005687307886,0.013291186057897558,0.014878911859699369,0.014716457180548018,0.015784015362838376,0.017577201904329015,0.01603729139992373,,,9.1,8.2,INEGI,HID,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.02783113466634789,0.027078848254472272,0.0270447908523061,0.02650412360248097,0.024557317492687,0.02442007078908631,0.024111009322055173,0.024752715035178428,0.028496888554297994,0.02624484675311417,0.027344216833426613,,,9.1,8.2,INEGI,JAL,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.017797386195443573,0.0193738966925241,0.01913993501701193,0.01733405117059754,0.015115791579850544,0.0157469098069098,0.01480950134955431,0.01373401818030042,0.015342376906504184,0.013011832682733914,0.013716023111757222,,,9.1,8.2,INEGI,MEX,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.02436383291363478,0.02258823996025981,0.02297114957813309,0.024126705383477044,0.022614382640653897,0.01965121535676353,0.01929929702346974,0.017701744337775133,0.017611094519630353,0.01608330052850374,0.016674147112026784,,,9.1,8.2,INEGI,MIC,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.03688184547057664,0.03288539846736014,0.033218793661132145,0.030077936969123094,0.026827809807827112,0.025355922146342705,0.026255422208503517,0.025938955946593564,0.02344641777676961,0.028235815765905625,0.027512976415580863,,,9.1,8.2,INEGI,MOR,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.10825948617303896,0.08382135658909824,0.09492411913008153,0.09247015243593196,0.103738296883687,0.09545407061634792,0.07457178316816736,0.09199677471585982,0.0949512129204344,0.11927174600487553,0.12249645198791445,,,9.1,8.2,INEGI,NAY,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.01790650196141913,0.01848227653670974,0.01690902089433786,0.015281111665270804,0.012891179216682822,0.011698446890496868,0.012611847672754755,0.013123176359270995,0.013999446579946293,0.014610604599272454,0.01517684586226475,,,9.1,8.2,INEGI,NLE,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.028588692759487125,0.02876941317336405,0.028992698251121756,0.02938544511719385,0.028692514186470883,0.02912770356444602,0.027865050213102524,0.029351588916559958,0.028217666448242838,0.0301516415603493,0.029029024426348218,,,9.1,8.2,INEGI,OAX,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.01428842341981651,0.013469140898978294,0.013975843642922332,0.014559293717936296,0.013484409911963336,0.013301106956990312,0.01374080874094969,0.016157377778596473,0.017946440160523647,0.019071990926297192,0.01868745847847504,,,9.1,8.2,INEGI,PUE,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.019939626525882232,0.019181218832634468,0.017613501323997166,0.016786939187817748,0.017587728825634488,0.017171829390908326,0.017831314340675808,0.019035801674233743,0.018523223835327576,0.018422402626333486,0.020232184582070524,,,9.1,8.2,INEGI,QUE,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.1824041360891065,0.2129805968009614,0.2178513305636788,0.20187778597180853,0.22295862827318644,0.21945654118792995,0.2342471893648297,0.23496212259075355,0.2393002309177645,0.2467354025374088,0.2382036801880921,,,9.1,8.2,INEGI,ROO,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.03524478474348147,0.033124268581017635,0.03201861827278152,0.03272776316921544,0.029974635342042207,0.028442844044978693,0.02716230148062584,0.026533015424754683,0.027877292449452026,0.028975049645426288,0.028456624840281643,,,9.1,8.2,INEGI,SIN,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.020285123672756682,0.020832619619079583,0.02207550028746518,0.020145442124059956,0.016711089297803447,0.01663341185734429,0.01606828126566526,0.0151800343797381,0.01266689620481231,0.015262846182731648,0.01649371074540001,,,9.1,8.2,INEGI,SLP,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.021716259285718933,0.019795747811901552,0.017077472991336738,0.01762240839899049,0.01605153927484619,0.01581234395047652,0.01594662813737236,0.014597887894777853,0.014388331348706318,0.014919895456960187,0.015066298862745313,,,9.1,8.2,INEGI,SON,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.014283030887884534,0.012197374513458408,0.0117609780128686,0.010286938372834028,0.009532456003279635,0.009329428737455384,0.010516457308122694,0.009831977400790122,0.009153277997256808,0.009371788891122149,0.00932412700843273,,,9.1,8.2,INEGI,TAB,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.014723667600781512,0.014441838750766553,0.014437979604960176,0.014525316854594784,0.010835852756023516,0.012288828082258335,0.01307338747557038,0.015813301592351597,0.01257402088495218,0.01342045594685645,0.014207875090140943,,,9.1,8.2,INEGI,TAM,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.035108220787553886,0.022636366308889058,0.017794295732003598,0.016813248130983872,0.014796618475560257,0.014559045470416447,0.014297364346226872,0.01437669257914347,0.013994019026456592,0.015951544924739214,0.016055245896252103,,,9.1,8.2,INEGI,TLA,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.025113546071715058,0.022761578445550015,0.019632503984053817,0.019506692194496772,0.017810608961056868,0.016573659791695547,0.01649050292168024,0.01628591476762546,0.017551949091071557,0.015555079315702203,0.014181590796156704,,,9.1,8.2,INEGI,VER,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.029359601026195024,0.028623437525126874,0.02935329995596417,0.025061159781315557,0.025287068470325268,0.026754472843804774,0.025105458601911032,0.023379063984845475,0.0230170908212459,0.025028356912372117,0.023604963457029626,,,9.1,8.2,INEGI,YUC,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
0.02144917496256836,0.02059845721149306,0.01911327450401249,0.0181987096971926,0.016698622599124885,0.014141524273237073,0.014498996292845815,0.014544774807756141,0.014103644662290362,0.01587690987933306,0.01717341581860444,,,9.1,8.2,INEGI,ZAC,407,Valor del sector de alojamiento temporal y preparación de alimentos como pocentaje del PIB,0,0,,9
,,,92.11074584240733,,,93.1129018541852,,92.99672853909922,,92.5456481522538,,,8.1,"",BANCO MUNDIAL,AGU,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,88.91204226581922,,,89.5506645911931,,89.43033253684284,,88.7094160924079,,,8.1,"",BANCO MUNDIAL,BCN,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,86.37965640539196,,,87.71527614771969,,87.44076975474394,,87.06974141589623,,,8.1,"",BANCO MUNDIAL,BCS,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,85.81999491500183,,,87.13028880052626,,87.04873336225666,,83.91587432356812,,,8.1,"",BANCO MUNDIAL,CAM,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,85.35909299858938,,,81.36643815970395,,80.81973007540763,,80.76874071177771,,,8.1,"",BANCO MUNDIAL,CHH,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,92.18129652508313,,,93.30003381463759,,93.13720779721805,,92.74057320179683,,,8.1,"",BANCO MUNDIAL,CHP,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,89.69672116223732,,,91.67575521297242,,91.31737923540837,,91.06267040917831,,,8.1,"",BANCO MUNDIAL,COA,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,90.74071150291091,,,91.43388896212214,,91.66145707042827,,91.13748787630915,,,8.1,"",BANCO MUNDIAL,COL,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,88.95061676650127,,,90.358897365307,,90.07759789500837,,89.73502417254477,,,8.1,"",BANCO MUNDIAL,DUR,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,80.09068319107422,,,78.25360334040758,,84.42125898647289,,83.79666082785717,,,8.1,"",BANCO MUNDIAL,GRO,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,92.28505317775364,,,92.5494051677485,,92.401148110655,,92.13586145576276,,,8.1,"",BANCO MUNDIAL,GUA,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,88.64838334276013,,,90.04950239421564,,90.85628324775406,,90.27764437175381,,,8.1,"",BANCO MUNDIAL,HID,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,69.60939706415536,,,73.26768069842822,,72.95198871209189,,82.06624566187243,,,8.1,"",BANCO MUNDIAL,JAL,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,85.44320933296679,,,87.5980732851729,,86.96177912653165,,86.60993641244205,,,8.1,"",BANCO MUNDIAL,MEX,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,88.39119780306126,,,89.92497781728208,,88.8252856264647,,88.42169307272037,,,8.1,"",BANCO MUNDIAL,MIC,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,82.50854405201032,,,84.09060830967235,,85.0730562431356,,84.91973088654058,,,8.1,"",BANCO MUNDIAL,MOR,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,82.82286717633937,,,84.87357476722332,,83.6104377347665,,84.19146243392963,,,8.1,"",BANCO MUNDIAL,NAY,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,58.46903108817204,,,60.9808763765965,,61.20393324625071,,60.07747977430317,,,8.1,"",BANCO MUNDIAL,OAX,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,86.23286329280617,,,86.41007776489944,,81.84589089604067,,80.94756411042717,,,8.1,"",BANCO MUNDIAL,PUE,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,83.9023401702101,,,86.19139510666152,,85.92104478618248,,84.45544484931922,,,8.1,"",BANCO MUNDIAL,QUE,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,90.5809796299794,,,91.72723519490484,,91.50889223522823,,90.26477948660823,,,8.1,"",BANCO MUNDIAL,ROO,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,86.8310835223859,,,87.76986933097366,,87.6393873652037,,87.29489386616785,,,8.1,"",BANCO MUNDIAL,SIN,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,82.96454863873916,,,86.65408744006555,,86.67831456366841,,83.71508569072084,,,8.1,"",BANCO MUNDIAL,SLP,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,86.28183414109671,,,86.7550347845438,,86.9323937755739,,85.9160894793424,,,8.1,"",BANCO MUNDIAL,SON,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,88.91751309452744,,,90.75142998013538,,90.73002999425442,,90.30571595352616,,,8.1,"",BANCO MUNDIAL,TAB,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,91.2262686759397,,,92.13113239126487,,91.571242146735,,91.18289920791143,,,8.1,"",BANCO MUNDIAL,TAM,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,89.29183130912925,,,91.48142232476688,,91.30039971217396,,90.6672079920428,,,8.1,"",BANCO MUNDIAL,TLA,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,87.5795523617891,,,89.26595652587011,,88.94393365142315,,88.3803585486783,,,8.1,"",BANCO MUNDIAL,VER,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,89.29893048667705,,,90.4097139347496,,90.2498235349757,,89.9817539471151,,,8.1,"",BANCO MUNDIAL,YUC,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,90.33305286392051,,,91.32152880579494,,91.20473928827812,,90.90383775822346,,,8.1,"",BANCO MUNDIAL,ZAC,408,Índice de costos para conseguir un permiso de construcción (% del ingreso per cápita),0,1,,8
,,,96.8299711815562,,,96.8299711815562,,97.11815561959654,,97.11815561959654,,,8.1,"",BANCO MUNDIAL,AGU,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,85.30259365994236,,,85.30259365994236,,85.30259365994236,,85.30259365994236,,,8.1,"",BANCO MUNDIAL,BCN,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,80.97982708933719,,,80.97982708933719,,83.86167146974063,,83.86167146974063,,,8.1,"",BANCO MUNDIAL,BCS,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,81.84438040345822,,,81.84438040345822,,83.28530259365995,,83.28530259365995,,,8.1,"",BANCO MUNDIAL,CAM,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,82.70893371757927,,,82.13256484149856,,82.13256484149856,,82.13256484149856,,,8.1,"",BANCO MUNDIAL,CHH,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,87.3198847262248,,,93.6599423631124,,93.6599423631124,,92.79538904899135,,,8.1,"",BANCO MUNDIAL,CHP,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,81.26801152737752,,,78.96253602305475,,78.96253602305475,,80.403458213256485,,,8.1,"",BANCO MUNDIAL,COA,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,96.8299711815562,,,99.71181556195965,,100,,100,,,8.1,"",BANCO MUNDIAL,COL,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,99.71181556195965,,,99.71181556195965,,100,,100,,,8.1,"",BANCO MUNDIAL,DUR,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,61.09510086455332,,,66.28242074927954,,71.1815561959654,,68.01152737752162,,,8.1,"",BANCO MUNDIAL,GRO,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,87.60806916426512,,,95.10086455331414,,96.54178674351586,,98.55907780979828,,,8.1,"",BANCO MUNDIAL,GUA,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,72.04610951008645,,,72.04610951008645,,90.48991354466858,,90.48991354466858,,,8.1,"",BANCO MUNDIAL,HID,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,87.89625360230549,,,89.04899135446686,,88.76080691642653,,90.20172910662822,,,8.1,"",BANCO MUNDIAL,JAL,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,71.46974063400576,,,85.01440922190201,,94.81268011527378,,95.10086455331414,,,8.1,"",BANCO MUNDIAL,MEX,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,68.58789625360231,,,85.5907780979827,,85.5907780979827,,85.5907780979827,,,8.1,"",BANCO MUNDIAL,MIC,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,78.0979827089337,,,78.0979827089337,,84.72622478386168,,84.72622478386168,,,8.1,"",BANCO MUNDIAL,MOR,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,92.507204610951,,,92.507204610951,,92.507204610951,,92.507204610951,,,8.1,"",BANCO MUNDIAL,NAY,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,73.19884726224785,,,79.53890489913546,,79.82708933717579,,80.97982708933719,,,8.1,"",BANCO MUNDIAL,OAX,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,82.13256484149856,,,82.13256484149856,,96.8299711815562,,99.42363112391932,,,8.1,"",BANCO MUNDIAL,PUE,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,87.60806916426512,,,89.04899135446686,,89.04899135446686,,84.72622478386168,,,8.1,"",BANCO MUNDIAL,QUE,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,91.06628242074929,,,91.06628242074929,,91.06628242074929,,88.76080691642653,,,8.1,"",BANCO MUNDIAL,ROO,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,94.38040345821324,,,94.38040345821324,,93.80403458213257,,95.24495677233429,,,8.1,"",BANCO MUNDIAL,SIN,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,88.76080691642653,,,94.23631123919307,,96.8299711815562,,90.77809798270893,,,8.1,"",BANCO MUNDIAL,SLP,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,85.87896253602304,,,94.52449567723343,,95.96541786743515,,93.94812680115272,,,8.1,"",BANCO MUNDIAL,SON,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,91.35446685878962,,,91.35446685878962,,91.35446685878962,,91.35446685878962,,,8.1,"",BANCO MUNDIAL,TAB,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,92.507204610951,,,92.507204610951,,93.94812680115272,,93.94812680115272,,,8.1,"",BANCO MUNDIAL,TAM,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,88.47262247838617,,,86.45533141210375,,87.60806916426512,,89.04899135446686,,,8.1,"",BANCO MUNDIAL,TLA,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,75.79250720461094,,,77.23342939481267,,89.91354466858792,,93.37175792507205,,,8.1,"",BANCO MUNDIAL,VER,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,78.38616714697406,,,82.13256484149856,,82.13256484149856,,84.72622478386168,,,8.1,"",BANCO MUNDIAL,YUC,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,85.01440922190201,,,85.01440922190201,,85.01440922190201,,85.01440922190201,,,8.1,"",BANCO MUNDIAL,ZAC,409,Índice de días para conseguir un permiso de construcción,0,1,,8
,,,76.94038245219349,,,76.94038245219349,,76.92463474414437,,77.97795492688907,,,8.1,"",BANCO MUNDIAL,AGU,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,69.29133858267716,,,69.29133858267716,,69.29803329384607,,70.69831934778186,,,8.1,"",BANCO MUNDIAL,BCN,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,62.654668166479176,,,62.654668166479176,,62.62637706062437,,64.32966356246298,,,8.1,"",BANCO MUNDIAL,BCS,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,74.35320584926883,,,74.35320584926883,,74.38777477778386,,75.5565440180192,,,8.1,"",BANCO MUNDIAL,CAM,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,74.46569178852644,,,74.46569178852644,,74.43049752724832,,75.59767273412865,,,8.1,"",BANCO MUNDIAL,CHH,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,73.11586051743531,,,73.11586051743531,,73.07468760396192,,74.02135173711662,,,8.1,"",BANCO MUNDIAL,CHP,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,68.72890888638919,,,68.72890888638919,,68.72270871015688,,70.14895721117675,,,8.1,"",BANCO MUNDIAL,COA,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,75.70303712035995,,,75.70303712035995,,75.71335303028093,,76.82230124032705,,,8.1,"",BANCO MUNDIAL,COL,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,67.82902137232847,,,67.82902137232847,,67.79856817750212,,69.26678821870621,,,8.1,"",BANCO MUNDIAL,DUR,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,69.06636670416198,,,67.0416197975253,,67.0416197975253,,68.54409792135408,,,8.1,"",BANCO MUNDIAL,GRO,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,71.09111361079864,,,71.09111361079864,,71.09265036700707,,71.50326707735297,,,8.1,"",BANCO MUNDIAL,GUA,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,73.11586051743531,,,73.11586051743531,,73.06219652528677,,74.29162615726456,,,8.1,"",BANCO MUNDIAL,HID,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,70.19122609673789,,,70.19122609673789,,70.15457272567926,,71.51543781987516,,,8.1,"",BANCO MUNDIAL,JAL,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,71.7660292463442,,,71.7660292463442,,71.81779510430023,,73.10350987863276,,,8.1,"",BANCO MUNDIAL,MEX,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,78.17772778402698,,,76.49043869516309,,76.48223010558011,,77.55590323787152,,,8.1,"",BANCO MUNDIAL,MIC,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,63.10461192350956,,,63.10461192350956,,63.15573546934758,,62.020579929459714,,,8.1,"",BANCO MUNDIAL,MOR,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,67.1541057367829,,,67.1541057367829,,67.20930648513989,,68.70399629724905,,,8.1,"",BANCO MUNDIAL,NAY,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,59.2800899887514,,,59.2800899887514,,59.23754313653338,,60.98145032653059,,,8.1,"",BANCO MUNDIAL,OAX,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,66.14173228346456,,,66.14173228346456,,66.17191163512331,,67.71396934518532,,,8.1,"",BANCO MUNDIAL,PUE,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,68.39145106861642,,,68.39145106861642,,68.42560310862271,,69.86525300617673,,,8.1,"",BANCO MUNDIAL,QUE,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,68.50393700787401,,,68.50393700787401,,68.45243510469697,,69.89085353355098,,,8.1,"",BANCO MUNDIAL,ROO,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,76.1529808773903,,,76.1529808773903,,76.1817534383991,,76.78411028965397,,,8.1,"",BANCO MUNDIAL,SIN,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,76.26546681664792,,,74.01574803149607,,74.00620049967928,,75.19226110390672,,,8.1,"",BANCO MUNDIAL,SLP,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,67.49156355455568,,,67.49156355455568,,67.46368933720957,,67.76391135760397,,,8.1,"",BANCO MUNDIAL,SON,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,68.95388076490438,,,68.95388076490438,,68.959181765206,,70.37474546900225,,,8.1,"",BANCO MUNDIAL,TAB,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,65.466816647919,,,64.34195725534308,,64.30815670493229,,65.93536221383893,,,8.1,"",BANCO MUNDIAL,TAM,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,64.1169853768279,,,64.1169853768279,,64.12040425508292,,65.75573884144247,,,8.1,"",BANCO MUNDIAL,TLA,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,72.10348706411699,,,72.10348706411699,,72.10348706411699,,72.92766363322596,,,8.1,"",BANCO MUNDIAL,VER,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,71.65354330708661,,,71.65354330708661,,71.64736822877423,,72.94067373730138,,,8.1,"",BANCO MUNDIAL,YUC,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,77.16535433070865,,,74.69066366704162,,74.64215762985354,,75.79953918768638,,,8.1,"",BANCO MUNDIAL,ZAC,410,Índice de costos para hacer cumplir un contrato (% del ingreso per cápita),0,1,,8
,,,79.59016393442623,,,84.18032786885246,,85,,91.80327868852459,,,8.1,"",BANCO MUNDIAL,AGU,411,Índice de días para hacer cumplir un contrato,0,1,,8
,,,75.7377049180328,,,75.7377049180328,,75.7377049180328,,78.77049180327869,,,8.1,"",BANCO MUNDIAL,BCN,411,Índice de días para hacer cumplir un contrato,0,1,,8
,,,66.80327868852459,,,66.80327868852459,,66.80327868852459,,72.70491803278688,,,8.1,"",BANCO MUNDIAL,BCS,411,Índice de días para hacer cumplir un contrato,0,1,,8
,,,80.24590163934427,,,80.7377049180328,,86.88524590163935,,96.72131147540985,,,8.1,"",BANCO MUNDIAL,CAM,411,Índice de días para hacer cumplir un contrato,0,1,,8
,,,86.06557377049181,,,86.06557377049181,,86.06557377049181,,90.98360655737706,,,8.1,"",BANCO MUNDIAL,CHH,411,Índice de días para hacer cumplir un contrato,0,1,,8
,,,78.19672131147541,,,82.21311475409836,,82.21311475409836,,91.22950819672131,,,8.1,"",BANCO MUNDIAL,CHP,411,Índice de días para hacer cumplir un contrato,0,1,,8
